date,start_time,end_time,time_in_bucket,substrate,direction,trigger,timelapse,substrate_temp,snake_temp,temp_diff,camera,sp_code,detection
11/16/21,11:47,12:04,180,sand,forward,",motion,heat,",0,21,22.4,1.4,browning_recon,PAGUT,1
11/16/21,11:47,12:04,195,sand,forward,",motion,heat,",0,21,22.4,1.4,browning_recon,PAGUT,1
11/16/21,11:47,12:04,180,sand,forward,",motion,heat,",0,21,22.5,1.5,browning_recon,PAGUT,1
11/16/21,11:47,12:04,180,sand,forward,",motion,heat,",0,21,22.4,1.4,browning_recon,PAGUT,0
11/16/21,12:06,12:10,30,sand,forward,",motion,heat,",0,20.8,21.4,0.6,browning_recon,PAALL,0
11/16/21,12:06,12:10,30,sand,forward,",motion,heat,",0,20.8,21.4,0.6,browning_recon,PAALL,0
11/16/21,12:06,12:10,25,sand,forward,",motion,heat,",0,20.8,20.2,-0.6,browning_recon,PAALL,0
11/16/21,12:06,12:10,17,sand,forward,",motion,heat,",0,20.8,21.1,0.3,browning_recon,PAALL,0
11/16/21,12:06,12:10,22,sand,forward,",motion,heat,",0,20.8,21,0.2,browning_recon,PAALL,0
11/16/21,12:11,12:15,30,sand,forward,",motion,heat,",0,21.2,20.6,-0.6,browning_recon,DIPUN,1
11/16/21,12:11,12:15,3,sand,forward,",motion,heat,",0,21.2,20.7,-0.5,browning_recon,DIPUN,0
11/16/21,12:11,12:15,5,sand,forward,",motion,heat,",0,21.2,20.8,-0.4,browning_recon,DIPUN,0
11/16/21,12:11,12:15,6,sand,forward,",motion,heat,",0,21.2,21.2,0,browning_recon,DIPUN,0
11/16/21,12:11,12:15,16,sand,forward,",motion,heat,",0,21.2,21.5,0.3,browning_recon,DIPUN,0
11/16/21,12:17,12:23,60,sand,forward,",motion,heat,",0,20.6,20.8,0.2,browning_recon,STOCC,0
11/16/21,12:17,12:23,60,sand,forward,",motion,heat,",0,20.6,21.5,0.9,browning_recon,STOCC,0
11/16/21,12:17,12:23,60,sand,forward,",motion,heat,",0,20.6,21.8,1.2,browning_recon,STOCC,0
11/16/21,12:17,12:23,60,sand,forward,",motion,heat,",0,20.6,22,1.4,browning_recon,STOCC,0
11/16/21,12:17,12:23,60,sand,forward,",motion,heat,",0,20.6,22.3,1.7,browning_recon,STOCC,0
11/16/21,12:27,12:34,60,sand,forward,",motion,heat,",0,20.6,22.3,1.7,covert_a,STOCC,0
11/16/21,12:27,12:34,70,sand,forward,",motion,heat,",0,20.6,22.3,1.7,covert_a,STOCC,0
11/16/21,12:27,12:34,60,sand,forward,",motion,heat,",0,20.6,21.6,1,covert_a,STOCC,0
11/16/21,12:27,12:34,60,sand,forward,",motion,heat,",0,20.6,22.9,2.3,covert_a,STOCC,0
11/16/21,12:27,12:34,70,sand,forward,",motion,heat,",0,20.6,22.6,2,covert_a,STOCC,0
11/16/21,12:51,13:05,180,sand,forward,",motion,heat,",0,20.8,21.6,0.8,covert_a,LAGET,1
11/16/21,12:51,13:05,180,sand,forward,",motion,heat,",0,20.8,21.6,0.8,covert_a,LAGET,1
11/16/21,12:51,13:05,147,sand,forward,",motion,heat,",0,20.8,22.8,2,covert_a,LAGET,1
11/16/21,12:51,13:05,100,sand,forward,",motion,heat,",0,20.8,21.5,0.7,covert_a,LAGET,1
11/16/21,12:51,13:05,60,sand,forward,",motion,heat,",0,20.8,22.7,1.9,covert_a,LAGET,1
11/16/21,13:07,13:10,30,sand,forward,",motion,heat,",0,21.2,21.8,0.6,covert_a,PAALL,1
11/16/21,13:07,13:10,20,sand,forward,",motion,heat,",0,21.2,21.6,0.4,covert_a,PAALL,1
11/16/21,13:07,13:10,23,sand,forward,",motion,heat,",0,21.2,22.2,1,covert_a,PAALL,1
11/16/21,13:07,13:10,20,sand,forward,",motion,heat,",0,21.2,20.4,-0.8,covert_a,PAALL,1
11/16/21,13:07,13:10,12,sand,forward,",motion,heat,",0,21.2,21,-0.2,covert_a,PAALL,0
11/16/21,13:12,13:16,20,sand,forward,",motion,heat,",0,20.8,21.4,0.6,covert_a,DIPUN,1
11/16/21,13:12,13:16,20,sand,forward,",motion,heat,",0,20.8,21.6,0.8,covert_a,DIPUN,1
11/16/21,13:12,13:16,30,sand,forward,",motion,heat,",0,20.8,21.8,1,covert_a,DIPUN,0
11/16/21,13:12,13:16,30,sand,forward,",motion,heat,",0,20.8,21.9,1.1,covert_a,DIPUN,0
11/16/21,13:12,13:16,30,sand,forward,",motion,heat,",0,20.8,21.3,0.5,covert_a,DIPUN,0
11/16/21,13:18,13:34,10,sand,forward,",motion,heat,",0,21,23.5,2.5,covert_a,PAGUT,1
11/16/21,13:18,13:34,180,sand,forward,",motion,heat,",0,21,22.3,1.3,covert_a,PAGUT,1
11/16/21,13:18,13:34,180,sand,forward,",motion,heat,",0,21,22.8,1.8,covert_a,PAGUT,1
11/16/21,13:18,13:34,190,sand,forward,",motion,heat,",0,21,22.3,1.3,covert_a,PAGUT,1
11/16/21,13:18,13:34,190,sand,forward,",motion,heat,",0,21,22.5,1.5,covert_a,PAGUT,1
11/16/21,13:39,13:42,10,sand,forward,",motion,heat,",0,21.3,22.2,0.9,reconyx_white,PAALL,1
11/16/21,13:39,13:42,16,sand,forward,",motion,heat,",0,21.3,20.5,-0.8,reconyx_white,PAALL,1
11/16/21,13:39,13:42,20,sand,forward,",motion,heat,",0,21.3,20.4,-0.9,reconyx_white,PAALL,1
11/16/21,13:39,13:42,16,sand,forward,",motion,heat,",0,21.3,21.5,0.2,reconyx_white,PAALL,1
11/16/21,13:39,13:42,20,sand,forward,",motion,heat,",0,21.3,21.3,0,reconyx_white,PAALL,0
11/16/21,13:44,13:56,175,sand,forward,",motion,heat,",0,21.3,21.7,0.4,reconyx_white,LAGET,1
11/16/21,13:44,13:56,180,sand,forward,",motion,heat,",0,21.3,21,-0.3,reconyx_white,LAGET,1
11/16/21,13:44,13:56,80,sand,forward,",motion,heat,",0,21.3,23.2,1.9,reconyx_white,LAGET,1
11/16/21,13:44,13:56,70,sand,forward,",motion,heat,",0,21.3,23.1,1.8,reconyx_white,LAGET,1
11/16/21,13:44,13:56,90,sand,forward,",motion,heat,",0,21.3,21.3,0,reconyx_white,LAGET,1
11/16/21,16:09,16:27,180,sand,forward,",motion,heat,",0,20.8,22.6,1.8,reconyx_white,PAGUT,1
11/16/21,16:09,16:27,195,sand,forward,",motion,heat,",0,20.8,22.8,2,reconyx_white,PAGUT,1
11/16/21,16:09,16:27,180,sand,forward,",motion,heat,",0,20.8,22.8,2,reconyx_white,PAGUT,1
11/16/21,16:09,16:27,180,sand,forward,",motion,heat,",0,20.8,22.3,1.5,reconyx_white,PAGUT,1
11/16/21,16:09,16:27,180,sand,forward,",motion,heat,",0,20.8,22.6,1.8,reconyx_white,PAGUT,1
11/16/21,16:28,16:34,45,sand,forward,",motion,heat,",0,21.2,20.8,-0.4,reconyx_white,STOCC,0
11/16/21,16:28,16:34,60,sand,forward,",motion,heat,",0,21.2,21,-0.2,reconyx_white,STOCC,0
11/16/21,16:28,16:34,60,sand,forward,",motion,heat,",0,21.2,21.1,-0.1,reconyx_white,STOCC,0
11/16/21,16:28,16:34,60,sand,forward,",motion,heat,",0,21.2,21.6,0.4,reconyx_white,STOCC,0
11/16/21,16:28,16:34,60,sand,forward,",motion,heat,",0,21.2,22.1,0.9,reconyx_white,STOCC,0
11/16/21,16:35,16:40,60,sand,forward,",motion,heat,",0,21.3,21.7,0.4,reconyx_white,DIPUN,0
11/16/21,16:35,16:40,5,sand,forward,",motion,heat,",0,21.3,21,-0.3,reconyx_white,DIPUN,0
11/16/21,16:35,16:40,23,sand,forward,",motion,heat,",0,21.3,21.6,0.3,reconyx_white,DIPUN,0
11/16/21,16:35,16:40,60,sand,forward,",motion,heat,",0,21.3,21.4,0.1,reconyx_white,DIPUN,0
11/16/21,16:35,16:40,5,sand,forward,",motion,heat,",0,21.3,22,0.7,reconyx_white,DIPUN,0
11/17/21,8:10,8:18,60,sand,forward,",motion,heat,",0,20.6,21.1,0.5,covert_b,STOCC,0
11/17/21,8:10,8:18,60,sand,forward,",motion,heat,",0,20.6,21.6,1,covert_b,STOCC,0
11/17/21,8:10,8:18,60,sand,forward,",motion,heat,",0,20.6,20.6,0,covert_b,STOCC,0
11/17/21,8:10,8:18,60,sand,forward,",motion,heat,",0,20.6,21.5,0.9,covert_b,STOCC,0
11/17/21,8:10,8:18,60,sand,forward,",motion,heat,",0,20.6,21.5,0.9,covert_b,STOCC,0
11/17/21,8:19,8:23,4,sand,forward,",motion,heat,",0,20.3,21.2,0.9,covert_b,DIPUN,0
11/17/21,8:19,8:23,30,sand,forward,",motion,heat,",0,20.3,21,0.7,covert_b,DIPUN,0
11/17/21,8:19,8:23,10,sand,forward,",motion,heat,",0,20.3,20.7,0.4,covert_b,DIPUN,0
11/17/21,8:19,8:23,5,sand,forward,",motion,heat,",0,20.3,21,0.7,covert_b,DIPUN,0
11/17/21,8:19,8:23,30,sand,forward,",motion,heat,",0,20.3,20.6,0.3,covert_b,DIPUN,0
11/17/21,9:18,9:40,180,sand,forward,",motion,heat,",0,20.1,21.8,1.7,covert_b,PAGUT,1
11/17/21,9:18,9:40,180,sand,forward,",motion,heat,",0,20.1,21.5,1.4,covert_b,PAGUT,1
11/17/21,9:18,9:40,180,sand,forward,",motion,heat,",0,20.1,21.8,1.7,covert_b,PAGUT,0
11/17/21,9:18,9:40,180,sand,forward,",motion,heat,",0,20.1,21.1,1,covert_b,PAGUT,0
11/17/21,9:18,9:40,180,sand,forward,",motion,heat,",0,20.1,20.3,0.2,covert_b,PAGUT,0
11/17/21,9:45,9:50,30,sand,forward,",motion,heat,",0,20.1,22,1.9,covert_b,PAALL,1
11/17/21,9:45,9:50,30,sand,forward,",motion,heat,",0,20.1,20.5,0.4,covert_b,PAALL,1
11/17/21,9:45,9:50,30,sand,forward,",motion,heat,",0,20.1,20.5,0.4,covert_b,PAALL,0
11/17/21,9:45,9:50,30,sand,forward,",motion,heat,",0,20.1,21.7,1.6,covert_b,PAALL,0
11/17/21,9:45,9:50,30,sand,forward,",motion,heat,",0,20.1,21.4,1.3,covert_b,PAALL,0
11/17/21,9:51,10:00,180,sand,forward,",motion,heat,",0,19.9,23.5,3.6,covert_b,LAGET,1
11/17/21,9:51,10:00,90,sand,forward,",motion,heat,",0,19.9,22.8,2.9,covert_b,LAGET,1
11/17/21,9:51,10:00,90,sand,forward,",motion,heat,",0,19.9,21.5,1.6,covert_b,LAGET,1
11/17/21,9:51,10:00,70,sand,forward,",motion,heat,",0,19.9,20.5,0.6,covert_b,LAGET,1
11/17/21,9:51,10:00,70,sand,forward,",motion,heat,",0,19.9,20.7,0.8,covert_b,LAGET,0
11/17/21,12:26,12:29,30,sand,forward,",motion,heat,",0,19.7,19.7,0,browning_dark,PAALL,1
11/17/21,12:26,12:29,16,sand,forward,",motion,heat,",0,19.7,20.1,0.4,browning_dark,PAALL,1
11/17/21,12:26,12:29,18,sand,forward,",motion,heat,",0,19.7,20.2,0.5,browning_dark,PAALL,1
11/17/21,12:26,12:29,15,sand,forward,",motion,heat,",0,19.7,21.3,1.6,browning_dark,PAALL,1
11/17/21,12:26,12:29,19,sand,forward,",motion,heat,",0,19.7,20,0.3,browning_dark,PAALL,0
11/17/21,12:31,12:41,180,sand,forward,",motion,heat,",0,19.8,21.8,2,browning_dark,LAGET,1
11/17/21,12:31,12:41,101,sand,forward,",motion,heat,",0,19.8,20.8,1,browning_dark,LAGET,1
11/17/21,12:31,12:41,38,sand,forward,",motion,heat,",0,19.8,21.5,1.7,browning_dark,LAGET,1
11/17/21,12:31,12:41,164,sand,forward,",motion,heat,",0,19.8,21.6,1.8,browning_dark,LAGET,1
11/17/21,12:31,12:41,27,sand,forward,",motion,heat,",0,19.8,21.7,1.9,browning_dark,LAGET,0
11/17/21,12:43,12:50,75,sand,forward,",motion,heat,",0,19.8,20.1,0.3,browning_dark,STOCC,0
11/17/21,12:43,12:50,60,sand,forward,",motion,heat,",0,19.8,20,0.2,browning_dark,STOCC,0
11/17/21,12:43,12:50,60,sand,forward,",motion,heat,",0,19.8,20,0.2,browning_dark,STOCC,0
11/17/21,12:43,12:50,60,sand,forward,",motion,heat,",0,19.8,20.2,0.4,browning_dark,STOCC,0
11/17/21,12:43,12:50,60,sand,forward,",motion,heat,",0,19.8,20.6,0.8,browning_dark,STOCC,0
11/17/21,12:51,13:12,240,sand,forward,",motion,heat,",0,19.9,22.3,2.4,browning_dark,PAGUT,1
11/17/21,12:51,13:12,180,sand,forward,",motion,heat,",0,19.9,21.3,1.4,browning_dark,PAGUT,1
11/17/21,12:51,13:12,180,sand,forward,",motion,heat,",0,19.9,21,1.1,browning_dark,PAGUT,1
11/17/21,12:51,13:12,180,sand,forward,",motion,heat,",0,19.9,20.7,0.8,browning_dark,PAGUT,1
11/17/21,12:51,13:12,180,sand,forward,",motion,heat,",0,19.9,21.3,1.4,browning_dark,PAGUT,1
11/17/21,13:13,13:16,30,sand,forward,",motion,heat,",0,20.6,19.9,-0.7,browning_dark,DIPUN,0
11/17/21,13:13,13:16,6,sand,forward,",motion,heat,",0,20.6,20.4,-0.2,browning_dark,DIPUN,0
11/17/21,13:13,13:16,5,sand,forward,",motion,heat,",0,20.6,20.4,-0.2,browning_dark,DIPUN,0
11/17/21,13:13,13:16,30,sand,forward,",motion,heat,",0,20.6,20.2,-0.4,browning_dark,DIPUN,0
11/17/21,13:13,13:16,10,sand,forward,",motion,heat,",0,20.6,20.4,-0.2,browning_dark,DIPUN,0
11/18/21,11:58,12:16,180,sand,forward,",motion,heat,",0,20.9,23.2,2.3,reconyx_infrared,PAGUT,1
11/18/21,11:58,12:16,180,sand,forward,",motion,heat,",0,20.9,22.9,2,reconyx_infrared,PAGUT,1
11/18/21,11:58,12:16,180,sand,forward,",motion,heat,",0,20.9,22.3,1.4,reconyx_infrared,PAGUT,1
11/18/21,11:58,12:16,190,sand,forward,",motion,heat,",0,20.9,22.1,1.2,reconyx_infrared,PAGUT,1
11/18/21,11:58,12:16,200,sand,forward,",motion,heat,",0,20.9,22.6,1.7,reconyx_infrared,PAGUT,1
11/18/21,12:17,12:20,30,sand,forward,",motion,heat,",0,21.5,21.6,0.1,reconyx_infrared,PAALL,1
11/18/21,12:17,12:20,18,sand,forward,",motion,heat,",0,21.5,21.2,-0.3,reconyx_infrared,PAALL,1
11/18/21,12:17,12:20,20,sand,forward,",motion,heat,",0,21.5,21.5,0,reconyx_infrared,PAALL,0
11/18/21,12:17,12:20,22,sand,forward,",motion,heat,",0,21.5,21.4,-0.1,reconyx_infrared,PAALL,0
11/18/21,12:17,12:20,16,sand,forward,",motion,heat,",0,21.5,22.1,0.6,reconyx_infrared,PAALL,0
11/18/21,12:22,12:26,2,sand,forward,",motion,heat,",0,21,21.6,0.6,reconyx_infrared,DIPUN,1
11/18/21,12:22,12:26,30,sand,forward,",motion,heat,",0,21,21.6,0.6,reconyx_infrared,DIPUN,1
11/18/21,12:22,12:26,7,sand,forward,",motion,heat,",0,21,21.9,0.9,reconyx_infrared,DIPUN,0
11/18/21,12:22,12:26,30,sand,forward,",motion,heat,",0,21,22.1,1.1,reconyx_infrared,DIPUN,0
11/18/21,12:22,12:26,30,sand,forward,",motion,heat,",0,21,21.6,0.6,reconyx_infrared,DIPUN,0
11/18/21,12:28,12:35,60,sand,forward,",motion,heat,",0,21,20.9,-0.1,reconyx_infrared,STOCC,0
11/18/21,12:28,12:35,60,sand,forward,",motion,heat,",0,21,21.7,0.7,reconyx_infrared,STOCC,0
11/18/21,12:28,12:35,60,sand,forward,",motion,heat,",0,21,21.4,0.4,reconyx_infrared,STOCC,0
11/18/21,12:28,12:35,60,sand,forward,",motion,heat,",0,21,22.1,1.1,reconyx_infrared,STOCC,0
11/18/21,12:28,12:35,60,sand,forward,",motion,heat,",0,21,21,0,reconyx_infrared,STOCC,0
11/18/21,12:37,12:54,200,sand,forward,",motion,heat,",0,21,24.6,3.6,reconyx_infrared,LAGET,1
11/18/21,12:37,12:54,190,sand,forward,",motion,heat,",0,21,24,3,reconyx_infrared,LAGET,1
11/18/21,12:37,12:54,180,sand,forward,",motion,heat,",0,21,22.6,1.6,reconyx_infrared,LAGET,1
11/18/21,12:37,12:54,107,sand,forward,",motion,heat,",0,21,23.5,2.5,reconyx_infrared,LAGET,1
11/18/21,12:37,12:54,180,sand,forward,",motion,heat,",0,21,22.5,1.5,reconyx_infrared,LAGET,1
11/18/21,14:12,14:22,180,lid,forward,",motion,heat,",0,21.6,22.2,0.6,browning_dark,LAGET,1
11/18/21,14:12,14:22,180,lid,forward,",motion,heat,",0,21.6,23.1,1.5,browning_dark,LAGET,1
11/18/21,14:12,14:22,80,lid,forward,",motion,heat,",0,21.6,22.4,0.8,browning_dark,LAGET,1
11/18/21,14:12,14:22,90,lid,forward,",motion,heat,",0,21.6,22.8,1.2,browning_dark,LAGET,1
11/18/21,14:12,14:22,50,lid,forward,",motion,heat,",0,21.6,23,1.4,browning_dark,LAGET,1
11/18/21,13:59,14:07,137,lid,forward,",motion,heat,",0,21.3,22.5,1.2,browning_dark,PAGUT,1
11/18/21,13:59,14:07,60,lid,forward,",motion,heat,",0,21.3,22.9,1.6,browning_dark,PAGUT,1
11/18/21,13:59,14:07,60,lid,forward,",motion,heat,",0,21.3,22.8,1.5,browning_dark,PAGUT,1
11/18/21,13:59,14:07,100,lid,forward,",motion,heat,",0,21.3,22.8,1.5,browning_dark,PAGUT,1
11/18/21,13:59,14:07,50,lid,forward,",motion,heat,",0,21.3,22.8,1.5,browning_dark,PAGUT,1
11/18/21,14:24,14:26,20,lid,forward,",motion,heat,",0,22.1,20.7,-1.4,browning_dark,PAALL,1
11/18/21,14:24,14:26,10,lid,forward,",motion,heat,",0,22.1,21,-1.1,browning_dark,PAALL,1
11/18/21,14:24,14:26,15,lid,forward,",motion,heat,",0,22.1,21,-1.1,browning_dark,PAALL,1
11/18/21,14:24,14:26,25,lid,forward,",motion,heat,",0,22.1,21.5,-0.6,browning_dark,PAALL,1
11/18/21,14:24,14:26,30,lid,forward,",motion,heat,",0,22.1,20.3,-1.8,browning_dark,PAALL,0
11/18/21,14:29,14:36,65,lid,forward,",motion,heat,",0,21.5,23.3,1.8,browning_dark,DIPUN,1
11/18/21,14:29,14:36,70,lid,forward,",motion,heat,",0,21.5,21.8,0.3,browning_dark,DIPUN,1
11/18/21,14:29,14:36,60,lid,forward,",motion,heat,",0,21.5,22.4,0.9,browning_dark,DIPUN,1
11/18/21,14:29,14:36,70,lid,forward,",motion,heat,",0,21.5,22.2,0.7,browning_dark,DIPUN,1
11/18/21,14:29,14:36,15,lid,forward,",motion,heat,",0,21.5,22.5,1,browning_dark,DIPUN,0
11/18/21,14:39,14:46,75,lid,forward,",motion,heat,",0,21.2,22.3,1.1,browning_dark,STOCC,0
11/18/21,14:39,14:46,60,lid,forward,",motion,heat,",0,21.2,22.3,1.1,browning_dark,STOCC,0
11/18/21,14:39,14:46,60,lid,forward,",motion,heat,",0,21.2,22.5,1.3,browning_dark,STOCC,0
11/18/21,14:39,14:46,65,lid,forward,",motion,heat,",0,21.2,22,0.8,browning_dark,STOCC,0
11/18/21,14:39,14:46,60,lid,forward,",motion,heat,",0,21.2,22.1,0.9,browning_dark,STOCC,0
11/19/2021,15:55,16:06,70,sand,forward,",motion,heat,timelapse,",1,21.4,22.5,1.1,covert_a,LAGET,1
11/19/2021,15:55,16:06,60,sand,forward,",motion,heat,timelapse,",1,21.4,22.8,1.4,covert_a,LAGET,1
11/19/2021,15:55,16:06,150,sand,forward,",motion,heat,timelapse,",1,21.4,21.8,0.4,covert_a,LAGET,1
11/19/2021,15:55,16:06,120,sand,forward,",motion,heat,timelapse,",1,21.4,22.8,1.4,covert_a,LAGET,1
11/19/2021,15:55,16:06,90,sand,forward,",motion,heat,timelapse,",1,21.4,21.8,0.4,covert_a,LAGET,1
11/19/2021,16:10,16:14,3,sand,forward,",motion,heat,timelapse,",1,21.5,21.3,-0.2,covert_a,DIPUN,1
11/19/2021,16:10,16:14,10,sand,forward,",motion,heat,timelapse,",1,21.5,21,-0.5,covert_a,DIPUN,0
11/19/2021,16:10,16:14,60,sand,forward,",motion,heat,timelapse,",1,21.5,21.3,-0.2,covert_a,DIPUN,0
11/19/2021,16:10,16:14,7,sand,forward,",motion,heat,timelapse,",1,21.5,21.6,0.1,covert_a,DIPUN,0
11/19/2021,16:10,16:14,60,sand,forward,",motion,heat,timelapse,",1,21.5,20.7,-0.8,covert_a,DIPUN,0
11/19/2021,16:24,16:30,60,sand,forward,",motion,heat,timelapse,",1,21.5,21.7,0.2,covert_a,STOCC,1
11/19/2021,16:24,16:30,60,sand,forward,",motion,heat,timelapse,",1,21.5,21.5,0,covert_a,STOCC,1
11/19/2021,16:24,16:30,60,sand,forward,",motion,heat,timelapse,",1,21.5,21.3,-0.2,covert_a,STOCC,1
11/19/2021,16:24,16:30,60,sand,forward,",motion,heat,timelapse,",1,21.5,21.6,0.1,covert_a,STOCC,1
11/19/2021,16:24,16:30,60,sand,forward,",motion,heat,timelapse,",1,21.5,21.7,0.2,covert_a,STOCC,0
11/19/2021,16:32,16:48,180,sand,forward,",motion,heat,timelapse,",1,21.5,23.1,1.6,covert_a,PAGUT,1
11/19/2021,16:32,16:48,180,sand,forward,",motion,heat,timelapse,",1,21.5,23.2,1.7,covert_a,PAGUT,1
11/19/2021,16:32,16:48,120,sand,forward,",motion,heat,timelapse,",1,21.5,22.8,1.3,covert_a,PAGUT,1
11/19/2021,16:32,16:48,190,sand,forward,",motion,heat,timelapse,",1,21.5,23.6,2.1,covert_a,PAGUT,1
11/19/2021,16:32,16:48,150,sand,forward,",motion,heat,timelapse,",1,21.5,23,1.5,covert_a,PAGUT,1
11/19/2021,16:17,16:20,25,sand,forward,",motion,heat,timelapse,",1,21.1,21.8,0.7,covert_a,PAALL,1
11/19/2021,16:17,16:20,45,sand,forward,",motion,heat,timelapse,",1,21.1,21.3,0.2,covert_a,PAALL,1
11/19/2021,16:17,16:20,20,sand,forward,",motion,heat,timelapse,",1,21.1,21.9,0.8,covert_a,PAALL,1
11/19/2021,16:17,16:20,20,sand,forward,",motion,heat,timelapse,",1,21.1,21.5,0.4,covert_a,PAALL,0
11/19/2021,16:17,16:20,20,sand,forward,",motion,heat,timelapse,",1,21.1,21.7,0.6,covert_a,PAALL,0
11/19/2021,13:33,13:45,240,sand,forward,",motion,heat,timelapse,",1,20.6,25.2,4.6,browning_dark,LAGET,1
11/19/2021,13:33,13:45,140,sand,forward,",motion,heat,timelapse,",1,20.6,25.1,4.5,browning_dark,LAGET,1
11/19/2021,13:33,13:45,50,sand,forward,",motion,heat,timelapse,",1,20.6,24.2,3.6,browning_dark,LAGET,1
11/19/2021,13:33,13:45,145,sand,forward,",motion,heat,timelapse,",1,20.6,24.5,3.9,browning_dark,LAGET,1
11/19/2021,13:33,13:45,60,sand,forward,",motion,heat,timelapse,",1,20.6,23.5,2.9,browning_dark,LAGET,1
11/19/2021,13:46,14:03,180,sand,forward,",motion,heat,timelapse,",1,21.2,22.4,1.2,browning_dark,PAGUT,1
11/19/2021,13:46,14:03,180,sand,forward,",motion,heat,timelapse,",1,21.2,23.3,2.1,browning_dark,PAGUT,1
11/19/2021,13:46,14:03,180,sand,forward,",motion,heat,timelapse,",1,21.2,23.3,2.1,browning_dark,PAGUT,1
11/19/2021,13:46,14:03,180,sand,forward,",motion,heat,timelapse,",1,21.2,23,1.8,browning_dark,PAGUT,1
11/19/2021,13:46,14:03,180,sand,forward,",motion,heat,timelapse,",1,21.2,23.1,1.9,browning_dark,PAGUT,1
11/19/2021,14:05,14:11,18,sand,forward,",motion,heat,timelapse,",1,21.3,22,0.7,browning_dark,PAALL,1
11/19/2021,14:05,14:11,35,sand,forward,",motion,heat,timelapse,",1,21.3,21.7,0.4,browning_dark,PAALL,1
11/19/2021,14:05,14:11,45,sand,forward,",motion,heat,timelapse,",1,21.3,21.1,-0.2,browning_dark,PAALL,1
11/19/2021,14:05,14:11,30,sand,forward,",motion,heat,timelapse,",1,21.3,21.1,-0.2,browning_dark,PAALL,1
11/19/2021,14:05,14:11,30,sand,forward,",motion,heat,timelapse,",1,21.3,21.3,0,browning_dark,PAALL,0
11/19/2021,14:12,14:18,5,sand,forward,",motion,heat,timelapse,",1,21.4,21.7,0.3,browning_dark,DIPUN,1
11/19/2021,14:12,14:18,3,sand,forward,",motion,heat,timelapse,",1,21.4,22,0.6,browning_dark,DIPUN,1
11/19/2021,14:12,14:18,8,sand,forward,",motion,heat,timelapse,",1,21.4,21.2,-0.2,browning_dark,DIPUN,1
11/19/2021,14:12,14:18,60,sand,forward,",motion,heat,timelapse,",1,21.4,22.2,0.8,browning_dark,DIPUN,0
11/19/2021,14:12,14:18,75,sand,forward,",motion,heat,timelapse,",1,21.4,21.2,-0.2,browning_dark,DIPUN,0
11/19/2021,14:20,14:27,60,sand,forward,",motion,heat,timelapse,",1,21.1,21.8,0.7,browning_dark,STOCC,1
11/19/2021,14:20,14:27,60,sand,forward,",motion,heat,timelapse,",1,21.1,21.3,0.2,browning_dark,STOCC,0
11/19/2021,14:20,14:27,60,sand,forward,",motion,heat,timelapse,",1,21.1,22.5,1.4,browning_dark,STOCC,0
11/19/2021,14:20,14:27,60,sand,forward,",motion,heat,timelapse,",1,21.1,22.3,1.2,browning_dark,STOCC,0
11/19/2021,14:20,14:27,60,sand,forward,",motion,heat,timelapse,",1,21.1,22.5,1.4,browning_dark,STOCC,0
11/19/2021,14:31,14:39,60,sand,forward,",motion,heat,timelapse,",1,21.1,21.5,0.4,reconyx_white,STOCC,0
11/19/2021,14:31,14:39,90,sand,forward,",motion,heat,timelapse,",1,21.1,22.5,1.4,reconyx_white,STOCC,0
11/19/2021,14:31,14:39,60,sand,forward,",motion,heat,timelapse,",1,21.1,21.6,0.5,reconyx_white,STOCC,0
11/19/2021,14:31,14:39,70,sand,forward,",motion,heat,timelapse,",1,21.1,21.3,0.2,reconyx_white,STOCC,0
11/19/2021,14:31,14:39,60,sand,forward,",motion,heat,timelapse,",1,21.1,20.7,-0.4,reconyx_white,STOCC,0
11/19/2021,15:05,15:10,8,sand,forward,",motion,heat,timelapse,",1,21.5,22.1,0.6,reconyx_white,DIPUN,1
11/19/2021,15:05,15:10,60,sand,forward,",motion,heat,timelapse,",1,21.5,21.7,0.2,reconyx_white,DIPUN,0
11/19/2021,15:05,15:10,30,sand,forward,",motion,heat,timelapse,",1,21.5,23,1.5,reconyx_white,DIPUN,0
11/19/2021,15:05,15:10,60,sand,forward,",motion,heat,timelapse,",1,21.5,22.2,0.7,reconyx_white,DIPUN,0
11/19/2021,15:05,15:10,5,sand,forward,",motion,heat,timelapse,",1,21.5,22.3,0.8,reconyx_white,DIPUN,0
11/19/2021,15:12,15:16,25,sand,forward,",motion,heat,timelapse,",1,25.1,21.1,-4,reconyx_white,PAALL,1
11/19/2021,15:12,15:16,15,sand,forward,",motion,heat,timelapse,",1,25.1,22,-3.1,reconyx_white,PAALL,1
11/19/2021,15:12,15:16,15,sand,forward,",motion,heat,timelapse,",1,25.1,22.5,-2.6,reconyx_white,PAALL,1
11/19/2021,15:12,15:16,15,sand,forward,",motion,heat,timelapse,",1,25.1,22.1,-3,reconyx_white,PAALL,1
11/19/2021,15:12,15:16,15,sand,forward,",motion,heat,timelapse,",1,25.1,22,-3.1,reconyx_white,PAALL,1
11/19/2021,15:18,15:36,190,sand,forward,",motion,heat,timelapse,",1,21.3,23.6,2.3,reconyx_white,PAGUT,1
11/19/2021,15:18,15:36,180,sand,forward,",motion,heat,timelapse,",1,21.3,24.1,2.8,reconyx_white,PAGUT,1
